,Unnamed: 0,西暦,年,県,自治体コード,市町村名,可燃ごみ収集形態
3071,3071,2008,h20,神奈川県,14384,湯河原町,"直営,委託"
3072,3072,2008,h20,神奈川県,14401,愛川町,直営
3073,3073,2008,h20,神奈川県,14402,清川村,直営
3074,3074,2008,h20,福井県,18201,福井市,"直営,委託"
3075,3075,2008,h20,福井県,18202,敦賀市,委託
3076,3076,2008,h20,福井県,18204,小浜市,委託
3077,3077,2008,h20,福井県,18205,大野市,委託
3078,3078,2008,h20,福井県,18206,勝山市,委託
3079,3079,2008,h20,福井県,18207,鯖江市,委託
3080,3080,2008,h20,福井県,18208,あわら市,委託
3081,3081,2008,h20,福井県,18209,越前市,委託
3082,3082,2008,h20,福井県,18210,坂井市,委託
3083,3083,2008,h20,福井県,18322,永平寺町,委託
3084,3084,2008,h20,福井県,18382,池田町,委託
3085,3085,2008,h20,福井県,18404,南越前町,委託
3086,3086,2008,h20,福井県,18423,越前町,委託
3087,3087,2008,h20,福井県,18442,美浜町,"直営,委託"
3088,3088,2008,h20,福井県,18481,高浜町,委託
3089,3089,2008,h20,福井県,18483,おおい町,委託
3090,3090,2008,h20,福井県,18501,若狭町,委託
3091,3091,2008,h20,福岡県,40100,北九州市,なし
3092,3092,2008,h20,福岡県,40130,福岡市,委託
3093,3093,2008,h20,福岡県,40202,大牟田市,"直営,委託"
3094,3094,2008,h20,福岡県,40203,久留米市,委託
3095,3095,2008,h20,福岡県,40204,直方市,
3096,3096,2008,h20,福岡県,40205,飯塚市,委託
3097,3097,2008,h20,福岡県,40206,田川市,直営
3098,3098,2008,h20,福岡県,40207,柳川市,委託
3099,3099,2008,h20,福岡県,40210,八女市,直営
3100,3100,2008,h20,福岡県,40211,筑後市,直営
3101,3101,2008,h20,福岡県,40212,大川市,委託
3102,3102,2008,h20,福岡県,40213,行橋市,直営
3103,3103,2008,h20,福岡県,40214,豊前市,直営
3104,3104,2008,h20,福岡県,40215,中間市,委託
3105,3105,2008,h20,福岡県,40216,小郡市,委託
3106,3106,2008,h20,福岡県,40217,筑紫野市,委託
3107,3107,2008,h20,福岡県,40218,春日市,委託
3108,3108,2008,h20,福岡県,40219,大野城市,"委託,許可"
3109,3109,2008,h20,福岡県,40220,宗像市,委託
3110,3110,2008,h20,福岡県,40221,太宰府市,委託
3111,3111,2008,h20,福岡県,40222,前原市,委託
3112,3112,2008,h20,福岡県,40223,古賀市,委託
3113,3113,2008,h20,福岡県,40224,福津市,委託
3114,3114,2008,h20,福岡県,40225,うきは市,委託
3115,3115,2008,h20,福岡県,40226,宮若市,なし
3116,3116,2008,h20,福岡県,40227,嘉麻市,直営
3117,3117,2008,h20,福岡県,40228,朝倉市,直営
3118,3118,2008,h20,福岡県,40229,みやま市,委託
3119,3119,2008,h20,福岡県,40305,那珂川町,委託
3120,3120,2008,h20,福岡県,40341,宇美町,委託
3121,3121,2008,h20,福岡県,40342,篠栗町,委託
3122,3122,2008,h20,福岡県,40343,志免町,委託
3123,3123,2008,h20,福岡県,40344,須恵町,委託
3124,3124,2008,h20,福岡県,40345,新宮町,委託
3125,3125,2008,h20,福岡県,40348,久山町,委託
3126,3126,2008,h20,福岡県,40349,粕屋町,許可
3127,3127,2008,h20,福岡県,40381,芦屋町,委託
3128,3128,2008,h20,福岡県,40382,水巻町,委託
3129,3129,2008,h20,福岡県,40383,岡垣町,委託
3130,3130,2008,h20,福岡県,40384,遠賀町,委託
3131,3131,2008,h20,福岡県,40401,小竹町,なし
3132,3132,2008,h20,福岡県,40402,鞍手町,委託
3133,3133,2008,h20,福岡県,40421,桂川町,委託
3134,3134,2008,h20,福岡県,40447,筑前町,委託
3135,3135,2008,h20,福岡県,40448,東峰村,委託
3136,3136,2008,h20,福岡県,40462,二丈町,委託
3137,3137,2008,h20,福岡県,40463,志摩町,委託
3138,3138,2008,h20,福岡県,40503,大刀洗町,委託
3139,3139,2008,h20,福岡県,40522,大木町,委託
3140,3140,2008,h20,福岡県,40541,黒木町,委託
3141,3141,2008,h20,福岡県,40543,立花町,委託
3142,3142,2008,h20,福岡県,40544,広川町,直営
3143,3143,2008,h20,福岡県,40545,矢部村,直営
3144,3144,2008,h20,福岡県,40546,星野村,委託
3145,3145,2008,h20,福岡県,40601,香春町,委託
3146,3146,2008,h20,福岡県,40602,添田町,委託
3147,3147,2008,h20,福岡県,40604,糸田町,委託
3148,3148,2008,h20,福岡県,40605,川崎町,委託
3149,3149,2008,h20,福岡県,40608,大任町,委託
3150,3150,2008,h20,福岡県,40609,赤村,委託
3151,3151,2008,h20,福岡県,40610,福智町,委託
3152,3152,2008,h20,福岡県,40621,苅田町,委託
3153,3153,2008,h20,福岡県,40625,みやこ町,委託
3154,3154,2008,h20,福岡県,40642,吉富町,委託
3155,3155,2008,h20,福岡県,40646,上毛町,直営
3156,3156,2008,h20,福岡県,40647,築上町,許可
3157,3157,2008,h20,福島県,7201,福島市,委託
3158,3158,2008,h20,福島県,7202,会津若松市,委託
3159,3159,2008,h20,福島県,7203,郡山市,委託
3160,3160,2008,h20,福島県,7204,いわき市,"委託,許可"
3161,3161,2008,h20,福島県,7205,白河市,委託
3162,3162,2008,h20,福島県,7207,須賀川市,委託
3163,3163,2008,h20,福島県,7208,喜多方市,委託
3164,3164,2008,h20,福島県,7209,相馬市,委託
3165,3165,2008,h20,福島県,7210,二本松市,委託
3166,3166,2008,h20,福島県,7211,田村市,委託
3167,3167,2008,h20,福島県,7212,南相馬市,委託
3168,3168,2008,h20,福島県,7213,伊達市,委託
3169,3169,2008,h20,福島県,7214,本宮市,委託
3170,3170,2008,h20,福島県,7301,桑折町,委託
3171,3171,2008,h20,福島県,7303,国見町,委託
3172,3172,2008,h20,福島県,7308,川俣町,委託
3173,3173,2008,h20,福島県,7322,大玉村,委託
3174,3174,2008,h20,福島県,7342,鏡石町,委託
3175,3175,2008,h20,福島県,7344,天栄村,委託
3176,3176,2008,h20,福島県,7362,下郷町,委託
3177,3177,2008,h20,福島県,7364,檜枝岐村,直営
3178,3178,2008,h20,福島県,7367,只見町,直営
3179,3179,2008,h20,福島県,7368,南会津町,委託
3180,3180,2008,h20,福島県,7402,北塩原村,委託
3181,3181,2008,h20,福島県,7405,西会津町,委託
3182,3182,2008,h20,福島県,7407,磐梯町,委託
3183,3183,2008,h20,福島県,7408,猪苗代町,委託
3184,3184,2008,h20,福島県,7421,会津坂下町,委託
3185,3185,2008,h20,福島県,7422,湯川村,委託
3186,3186,2008,h20,福島県,7423,柳津町,委託
3187,3187,2008,h20,福島県,7444,三島町,委託
3188,3188,2008,h20,福島県,7445,金山町,委託
3189,3189,2008,h20,福島県,7446,昭和村,委託
3190,3190,2008,h20,福島県,7447,会津美里町,委託
3191,3191,2008,h20,福島県,7461,西郷村,委託
3192,3192,2008,h20,福島県,7464,泉崎村,委託
3193,3193,2008,h20,福島県,7465,中島村,直営
3194,3194,2008,h20,福島県,7466,矢吹町,委託
3195,3195,2008,h20,福島県,7481,棚倉町,委託
3196,3196,2008,h20,福島県,7482,矢祭町,委託
3197,3197,2008,h20,福島県,7483,塙町,委託
3198,3198,2008,h20,福島県,7484,鮫川村,直営
3199,3199,2008,h20,福島県,7501,石川町,委託
3200,3200,2008,h20,福島県,7502,玉川村,委託
3201,3201,2008,h20,福島県,7503,平田村,委託
3202,3202,2008,h20,福島県,7504,浅川町,委託
3203,3203,2008,h20,福島県,7505,古殿町,委託
3204,3204,2008,h20,福島県,7521,三春町,委託
3205,3205,2008,h20,福島県,7522,小野町,委託
3206,3206,2008,h20,福島県,7541,広野町,委託
3207,3207,2008,h20,福島県,7542,楢葉町,委託
3208,3208,2008,h20,福島県,7543,富岡町,委託
3209,3209,2008,h20,福島県,7544,川内村,委託
3210,3210,2008,h20,福島県,7545,大熊町,委託
3211,3211,2008,h20,福島県,7546,双葉町,委託
3212,3212,2008,h20,福島県,7547,浪江町,委託
3213,3213,2008,h20,福島県,7548,葛尾村,委託
3214,3214,2008,h20,福島県,7561,新地町,委託
3215,3215,2008,h20,福島県,7564,飯舘村,直営
3216,3216,2008,h20,秋田県,5201,秋田市,"直営,委託"
3217,3217,2008,h20,秋田県,5202,能代市,委託
3218,3218,2008,h20,秋田県,5203,横手市,委託
3219,3219,2008,h20,秋田県,5204,大館市,委託
3220,3220,2008,h20,秋田県,5206,男鹿市,委託
3221,3221,2008,h20,秋田県,5207,湯沢市,委託
3222,3222,2008,h20,秋田県,5209,鹿角市,委託
3223,3223,2008,h20,秋田県,5210,由利本荘市,委託
3224,3224,2008,h20,秋田県,5211,潟上市,委託
3225,3225,2008,h20,秋田県,5212,大仙市,委託
3226,3226,2008,h20,秋田県,5213,北秋田市,委託
3227,3227,2008,h20,秋田県,5214,にかほ市,委託
3228,3228,2008,h20,秋田県,5215,仙北市,委託
3229,3229,2008,h20,秋田県,5303,小坂町,委託
3230,3230,2008,h20,秋田県,5327,上小阿仁村,直営
3231,3231,2008,h20,秋田県,5346,藤里町,委託
3232,3232,2008,h20,秋田県,5348,三種町,委託
3233,3233,2008,h20,秋田県,5349,八峰町,委託
3234,3234,2008,h20,秋田県,5361,五城目町,委託
3235,3235,2008,h20,秋田県,5363,八郎潟町,委託
3236,3236,2008,h20,秋田県,5366,井川町,委託
3237,3237,2008,h20,秋田県,5368,大潟村,委託
3238,3238,2008,h20,秋田県,5434,美郷町,委託
3239,3239,2008,h20,秋田県,5463,羽後町,委託
3240,3240,2008,h20,秋田県,5464,東成瀬村,委託
3241,3241,2008,h20,群馬県,10201,前橋市,"直営,委託"
3242,3242,2008,h20,群馬県,10202,高崎市,委託
3243,3243,2008,h20,群馬県,10203,桐生市,"直営,委託"
3244,3244,2008,h20,群馬県,10204,伊勢崎市,委託
3245,3245,2008,h20,群馬県,10205,太田市,"直営,委託"
3246,3246,2008,h20,群馬県,10206,沼田市,委託
3247,3247,2008,h20,群馬県,10207,館林市,委託
3248,3248,2008,h20,群馬県,10208,渋川市,"直営,委託"
3249,3249,2008,h20,群馬県,10209,藤岡市,委託
3250,3250,2008,h20,群馬県,10210,富岡市,委託
3251,3251,2008,h20,群馬県,10211,安中市,委託
3252,3252,2008,h20,群馬県,10212,みどり市,委託
3253,3253,2008,h20,群馬県,10303,富士見村,委託
3254,3254,2008,h20,群馬県,10344,榛東村,委託
3255,3255,2008,h20,群馬県,10345,吉岡町,委託
3256,3256,2008,h20,群馬県,10363,吉井町,委託
3257,3257,2008,h20,群馬県,10366,上野村,直営
3258,3258,2008,h20,群馬県,10367,神流町,直営
3259,3259,2008,h20,群馬県,10382,下仁田町,委託
3260,3260,2008,h20,群馬県,10383,南牧村,委託
3261,3261,2008,h20,群馬県,10384,甘楽町,委託
3262,3262,2008,h20,群馬県,10421,中之条町,委託
3263,3263,2008,h20,群馬県,10424,長野原町,委託
3264,3264,2008,h20,群馬県,10425,嬬恋村,委託
3265,3265,2008,h20,群馬県,10426,草津町,委託
3266,3266,2008,h20,群馬県,10427,六合村,委託
3267,3267,2008,h20,群馬県,10428,高山村,委託
3268,3268,2008,h20,群馬県,10429,東吾妻町,委託
3269,3269,2008,h20,群馬県,10443,片品村,委託
3270,3270,2008,h20,群馬県,10444,川場村,委託
3271,3271,2008,h20,群馬県,10448,昭和村,委託
3272,3272,2008,h20,群馬県,10449,みなかみ町,直営
3273,3273,2008,h20,群馬県,10464,玉村町,委託
3274,3274,2008,h20,群馬県,10521,板倉町,委託
3275,3275,2008,h20,群馬県,10522,明和町,直営
3276,3276,2008,h20,群馬県,10523,千代田町,委託
3277,3277,2008,h20,群馬県,10524,大泉町,委託
3278,3278,2008,h20,群馬県,10525,邑楽町,委託
3279,3279,2008,h20,茨城県,8201,水戸市,直営
3280,3280,2008,h20,茨城県,8202,日立市,委託
3281,3281,2008,h20,茨城県,8203,土浦市,委託
3282,3282,2008,h20,茨城県,8204,古河市,委託
3283,3283,2008,h20,茨城県,8205,石岡市,委託
3284,3284,2008,h20,茨城県,8207,結城市,委託
3285,3285,2008,h20,茨城県,8208,龍ヶ崎市,委託
3286,3286,2008,h20,茨城県,8210,下妻市,委託
3287,3287,2008,h20,茨城県,8211,常総市,委託
3288,3288,2008,h20,茨城県,8212,常陸太田市,委託
3289,3289,2008,h20,茨城県,8214,高萩市,委託
3290,3290,2008,h20,茨城県,8215,北茨城市,委託
3291,3291,2008,h20,茨城県,8216,笠間市,委託
3292,3292,2008,h20,茨城県,8217,取手市,委託
3293,3293,2008,h20,茨城県,8219,牛久市,委託
3294,3294,2008,h20,茨城県,8220,つくば市,委託
3295,3295,2008,h20,茨城県,8221,ひたちなか市,委託
3296,3296,2008,h20,茨城県,8222,鹿嶋市,委託
3297,3297,2008,h20,茨城県,8223,潮来市,委託
3298,3298,2008,h20,茨城県,8224,守谷市,委託
3299,3299,2008,h20,茨城県,8225,常陸大宮市,委託
3300,3300,2008,h20,茨城県,8226,那珂市,委託
3301,3301,2008,h20,茨城県,8227,筑西市,委託
3302,3302,2008,h20,茨城県,8228,坂東市,委託
3303,3303,2008,h20,茨城県,8229,稲敷市,委託
3304,3304,2008,h20,茨城県,8230,かすみがうら市,委託
3305,3305,2008,h20,茨城県,8231,桜川市,委託
3306,3306,2008,h20,茨城県,8232,神栖市,委託
3307,3307,2008,h20,茨城県,8233,行方市,委託
3308,3308,2008,h20,茨城県,8234,鉾田市,委託
3309,3309,2008,h20,茨城県,8235,つくばみらい市,委託
3310,3310,2008,h20,茨城県,8236,小美玉市,委託
3311,3311,2008,h20,茨城県,8302,茨城町,委託
3312,3312,2008,h20,茨城県,8309,大洗町,委託
3313,3313,2008,h20,茨城県,8310,城里町,委託
3314,3314,2008,h20,茨城県,8341,東海村,直営
3315,3315,2008,h20,茨城県,8364,大子町,直営
3316,3316,2008,h20,茨城県,8442,美浦村,委託
3317,3317,2008,h20,茨城県,8443,阿見町,委託
3318,3318,2008,h20,茨城県,8447,河内町,委託
3319,3319,2008,h20,茨城県,8521,八千代町,委託
3320,3320,2008,h20,茨城県,8542,五霞町,委託
3321,3321,2008,h20,茨城県,8546,境町,委託
3322,3322,2008,h20,茨城県,8564,利根町,委託
3323,3323,2008,h20,長崎県,42201,長崎市,"直営,委託,許可"
3324,3324,2008,h20,長崎県,42202,佐世保市,委託
3325,3325,2008,h20,長崎県,42203,島原市,直営
3326,3326,2008,h20,長崎県,42204,諫早市,委託
3327,3327,2008,h20,長崎県,42205,大村市,直営
3328,3328,2008,h20,長崎県,42207,平戸市,委託
3329,3329,2008,h20,長崎県,42208,松浦市,委託
3330,3330,2008,h20,長崎県,42209,対馬市,委託
3331,3331,2008,h20,長崎県,42210,壱岐市,直営
3332,3332,2008,h20,長崎県,42211,五島市,委託
3333,3333,2008,h20,長崎県,42212,西海市,委託
3334,3334,2008,h20,長崎県,42213,雲仙市,委託
3335,3335,2008,h20,長崎県,42214,南島原市,直営
3336,3336,2008,h20,長崎県,42307,長与町,委託
3337,3337,2008,h20,長崎県,42308,時津町,委託
3338,3338,2008,h20,長崎県,42321,東彼杵町,委託
3339,3339,2008,h20,長崎県,42322,川棚町,委託
3340,3340,2008,h20,長崎県,42323,波佐見町,委託
3341,3341,2008,h20,長崎県,42383,小値賀町,委託
3342,3342,2008,h20,長崎県,42388,江迎町,委託
3343,3343,2008,h20,長崎県,42389,鹿町町,委託
3344,3344,2008,h20,長崎県,42391,佐々町,委託
3345,3345,2008,h20,長崎県,42411,新上五島町,委託
3346,3346,2008,h20,長野県,20201,長野市,"直営,委託"
3347,3347,2008,h20,長野県,20202,松本市,委託
3348,3348,2008,h20,長野県,20203,上田市,"直営,委託"
3349,3349,2008,h20,長野県,20204,岡谷市,委託
3350,3350,2008,h20,長野県,20205,飯田市,委託
3351,3351,2008,h20,長野県,20206,諏訪市,委託
3352,3352,2008,h20,長野県,20207,須坂市,委託
3353,3353,2008,h20,長野県,20208,小諸市,直営
3354,3354,2008,h20,長野県,20209,伊那市,委託
3355,3355,2008,h20,長野県,20210,駒ヶ根市,委託
3356,3356,2008,h20,長野県,20211,中野市,委託
3357,3357,2008,h20,長野県,20212,大町市,委託
3358,3358,2008,h20,長野県,20213,飯山市,委託
3359,3359,2008,h20,長野県,20214,茅野市,委託
3360,3360,2008,h20,長野県,20215,塩尻市,委託
3361,3361,2008,h20,長野県,20217,佐久市,委託
3362,3362,2008,h20,長野県,20218,千曲市,委託
3363,3363,2008,h20,長野県,20219,東御市,委託
3364,3364,2008,h20,長野県,20220,安曇野市,委託
3365,3365,2008,h20,長野県,20303,小海町,委託
3366,3366,2008,h20,長野県,20304,川上村,委託
3367,3367,2008,h20,長野県,20305,南牧村,委託
3368,3368,2008,h20,長野県,20306,南相木村,委託
3369,3369,2008,h20,長野県,20307,北相木村,委託
3370,3370,2008,h20,長野県,20309,佐久穂町,委託
3371,3371,2008,h20,長野県,20321,軽井沢町,委託
3372,3372,2008,h20,長野県,20323,御代田町,委託
3373,3373,2008,h20,長野県,20324,立科町,直営
3374,3374,2008,h20,長野県,20349,青木村,委託
3375,3375,2008,h20,長野県,20350,長和町,委託
3376,3376,2008,h20,長野県,20361,下諏訪町,委託
3377,3377,2008,h20,長野県,20362,富士見町,委託
3378,3378,2008,h20,長野県,20363,原村,委託
3379,3379,2008,h20,長野県,20382,辰野町,委託
3380,3380,2008,h20,長野県,20383,箕輪町,委託
3381,3381,2008,h20,長野県,20384,飯島町,委託
3382,3382,2008,h20,長野県,20385,南箕輪村,委託
3383,3383,2008,h20,長野県,20386,中川村,委託
3384,3384,2008,h20,長野県,20388,宮田村,委託
3385,3385,2008,h20,長野県,20402,松川町,委託
3386,3386,2008,h20,長野県,20403,高森町,委託
3387,3387,2008,h20,長野県,20404,阿南町,委託
3388,3388,2008,h20,長野県,20407,阿智村,直営
3389,3389,2008,h20,長野県,20409,平谷村,委託
3390,3390,2008,h20,長野県,20410,根羽村,委託
3391,3391,2008,h20,長野県,20411,下條村,委託
3392,3392,2008,h20,長野県,20412,売木村,委託
3393,3393,2008,h20,長野県,20413,天龍村,直営
3394,3394,2008,h20,長野県,20414,泰阜村,直営
3395,3395,2008,h20,長野県,20415,喬木村,委託
3396,3396,2008,h20,長野県,20416,豊丘村,委託
3397,3397,2008,h20,長野県,20417,大鹿村,委託
3398,3398,2008,h20,長野県,20422,上松町,委託
3399,3399,2008,h20,長野県,20423,南木曽町,委託
3400,3400,2008,h20,長野県,20425,木祖村,委託
3401,3401,2008,h20,長野県,20429,王滝村,委託
3402,3402,2008,h20,長野県,20430,大桑村,委託
3403,3403,2008,h20,長野県,20432,木曽町,委託
3404,3404,2008,h20,長野県,20446,麻績村,委託
3405,3405,2008,h20,長野県,20448,生坂村,委託
3406,3406,2008,h20,長野県,20449,波田町,委託
3407,3407,2008,h20,長野県,20450,山形村,委託
3408,3408,2008,h20,長野県,20451,朝日村,委託
3409,3409,2008,h20,長野県,20452,筑北村,委託
3410,3410,2008,h20,長野県,20481,池田町,委託
3411,3411,2008,h20,長野県,20482,松川村,委託
3412,3412,2008,h20,長野県,20485,白馬村,委託
3413,3413,2008,h20,長野県,20486,小谷村,委託
3414,3414,2008,h20,長野県,20521,坂城町,委託
3415,3415,2008,h20,長野県,20541,小布施町,委託
3416,3416,2008,h20,長野県,20543,高山村,委託
3417,3417,2008,h20,長野県,20561,山ノ内町,委託
3418,3418,2008,h20,長野県,20562,木島平村,委託
3419,3419,2008,h20,長野県,20563,野沢温泉村,委託
3420,3420,2008,h20,長野県,20581,信州新町,委託
3421,3421,2008,h20,長野県,20583,信濃町,委託
3422,3422,2008,h20,長野県,20588,小川村,
3423,3423,2008,h20,長野県,20589,中条村,委託
3424,3424,2008,h20,長野県,20590,飯綱町,委託
3425,3425,2008,h20,長野県,20602,栄村,委託
3426,3426,2008,h20,青森県,2201,青森市,委託
3427,3427,2008,h20,青森県,2202,弘前市,"直営,委託,許可"
3428,3428,2008,h20,青森県,2203,八戸市,委託
3429,3429,2008,h20,青森県,2204,黒石市,委託
3430,3430,2008,h20,青森県,2205,五所川原市,委託
3431,3431,2008,h20,青森県,2206,十和田市,委託
3432,3432,2008,h20,青森県,2207,三沢市,委託
3433,3433,2008,h20,青森県,2208,むつ市,委託
3434,3434,2008,h20,青森県,2209,つがる市,委託
3435,3435,2008,h20,青森県,2210,平川市,委託
3436,3436,2008,h20,青森県,2301,平内町,委託
3437,3437,2008,h20,青森県,2303,今別町,委託
3438,3438,2008,h20,青森県,2304,蓬田村,委託
3439,3439,2008,h20,青森県,2307,外ヶ浜町,委託
3440,3440,2008,h20,青森県,2321,鰺ヶ沢町,委託
3441,3441,2008,h20,青森県,2323,深浦町,委託
3442,3442,2008,h20,青森県,2343,西目屋村,委託
3443,3443,2008,h20,青森県,2361,藤崎町,委託
3444,3444,2008,h20,青森県,2362,大鰐町,委託
3445,3445,2008,h20,青森県,2367,田舎館村,委託
3446,3446,2008,h20,青森県,2381,板柳町,委託
3447,3447,2008,h20,青森県,2384,鶴田町,委託
3448,3448,2008,h20,青森県,2387,中泊町,委託
3449,3449,2008,h20,青森県,2401,野辺地町,委託
3450,3450,2008,h20,青森県,2402,七戸町,委託
3451,3451,2008,h20,青森県,2405,六戸町,委託
3452,3452,2008,h20,青森県,2406,横浜町,委託
3453,3453,2008,h20,青森県,2408,東北町,委託
3454,3454,2008,h20,青森県,2411,六ヶ所村,委託
3455,3455,2008,h20,青森県,2412,おいらせ町,委託
3456,3456,2008,h20,青森県,2423,大間町,直営
3457,3457,2008,h20,青森県,2424,東通村,委託
3458,3458,2008,h20,青森県,2425,風間浦村,委託
3459,3459,2008,h20,青森県,2426,佐井村,委託
3460,3460,2008,h20,青森県,2441,三戸町,委託
3461,3461,2008,h20,青森県,2442,五戸町,委託
3462,3462,2008,h20,青森県,2443,田子町,委託
3463,3463,2008,h20,青森県,2445,南部町,委託
3464,3464,2008,h20,青森県,2446,階上町,委託
3465,3465,2008,h20,青森県,2450,新郷村,委託
3466,3466,2008,h20,静岡県,22100,静岡市,"直営,委託"
3467,3467,2008,h20,静岡県,22130,浜松市,"直営,委託"
3468,3468,2008,h20,静岡県,22203,沼津市,"直営,委託"
3469,3469,2008,h20,静岡県,22205,熱海市,"直営,委託,許可"
3470,3470,2008,h20,静岡県,22206,三島市,委託
3471,3471,2008,h20,静岡県,22207,富士宮市,委託
3472,3472,2008,h20,静岡県,22208,伊東市,直営
3473,3473,2008,h20,静岡県,22209,島田市,"直営,委託"
3474,3474,2008,h20,静岡県,22210,富士市,"直営,委託"
3475,3475,2008,h20,静岡県,22211,磐田市,委託
3476,3476,2008,h20,静岡県,22212,焼津市,"直営,委託"
3477,3477,2008,h20,静岡県,22213,掛川市,委託
3478,3478,2008,h20,静岡県,22214,藤枝市,"直営,委託"
3479,3479,2008,h20,静岡県,22215,御殿場市,委託
3480,3480,2008,h20,静岡県,22216,袋井市,委託
3481,3481,2008,h20,静岡県,22219,下田市,直営
3482,3482,2008,h20,静岡県,22220,裾野市,委託
3483,3483,2008,h20,静岡県,22221,湖西市,委託
3484,3484,2008,h20,静岡県,22222,伊豆市,委託
3485,3485,2008,h20,静岡県,22223,御前崎市,委託
3486,3486,2008,h20,静岡県,22224,菊川市,委託
3487,3487,2008,h20,静岡県,22225,伊豆の国市,委託
3488,3488,2008,h20,静岡県,22226,牧之原市,委託
3489,3489,2008,h20,静岡県,22301,東伊豆町,委託
3490,3490,2008,h20,静岡県,22302,河津町,委託
3491,3491,2008,h20,静岡県,22304,南伊豆町,"委託,許可"
3492,3492,2008,h20,静岡県,22305,松崎町,直営
3493,3493,2008,h20,静岡県,22306,西伊豆町,直営
3494,3494,2008,h20,静岡県,22325,函南町,委託
3495,3495,2008,h20,静岡県,22341,清水町,委託
3496,3496,2008,h20,静岡県,22342,長泉町,"直営,委託,許可"
3497,3497,2008,h20,静岡県,22344,小山町,委託
3498,3498,2008,h20,静岡県,22361,芝川町,委託
3499,3499,2008,h20,静岡県,22424,吉田町,委託
3500,3500,2008,h20,静岡県,22429,川根本町,直営
3501,3501,2008,h20,静岡県,22461,森町,委託
3502,3502,2008,h20,静岡県,22503,新居町,委託
3503,3503,2008,h20,香川県,37201,高松市,委託
3504,3504,2008,h20,香川県,37202,丸亀市,"直営,委託"
3505,3505,2008,h20,香川県,37203,坂出市,直営
3506,3506,2008,h20,香川県,37204,善通寺市,直営
3507,3507,2008,h20,香川県,37205,観音寺市,直営
3508,3508,2008,h20,香川県,37206,さぬき市,委託
3509,3509,2008,h20,香川県,37207,東かがわ市,委託
3510,3510,2008,h20,香川県,37208,三豊市,"直営,委託"
3511,3511,2008,h20,香川県,37322,土庄町,直営
3512,3512,2008,h20,香川県,37324,小豆島町,"直営,委託"
3513,3513,2008,h20,香川県,37341,三木町,直営
3514,3514,2008,h20,香川県,37364,直島町,委託
3515,3515,2008,h20,香川県,37386,宇多津町,直営
3516,3516,2008,h20,香川県,37387,綾川町,直営
3517,3517,2008,h20,香川県,37403,琴平町,直営
3518,3518,2008,h20,香川県,37404,多度津町,直営
3519,3519,2008,h20,香川県,37406,まんのう町,直営
3520,3520,2008,h20,高知県,39201,高知市,直営
3521,3521,2008,h20,高知県,39202,室戸市,なし
3522,3522,2008,h20,高知県,39203,安芸市,直営
3523,3523,2008,h20,高知県,39204,南国市,"委託,許可"
3524,3524,2008,h20,高知県,39205,土佐市,委託
3525,3525,2008,h20,高知県,39206,須崎市,委託
3526,3526,2008,h20,高知県,39208,宿毛市,なし
3527,3527,2008,h20,高知県,39209,土佐清水市,委託
3528,3528,2008,h20,高知県,39210,四万十市,なし
3529,3529,2008,h20,高知県,39211,香南市,委託
3530,3530,2008,h20,高知県,39212,香美市,委託
3531,3531,2008,h20,高知県,39301,東洋町,なし
3532,3532,2008,h20,高知県,39302,奈半利町,直営
3533,3533,2008,h20,高知県,39303,田野町,委託
3534,3534,2008,h20,高知県,39304,安田町,委託
3535,3535,2008,h20,高知県,39305,北川村,委託
3536,3536,2008,h20,高知県,39306,馬路村,委託
3537,3537,2008,h20,高知県,39307,芸西村,委託
3538,3538,2008,h20,高知県,39341,本山町,委託
3539,3539,2008,h20,高知県,39344,大豊町,直営
3540,3540,2008,h20,高知県,39363,土佐町,委託
3541,3541,2008,h20,高知県,39364,大川村,委託
3542,3542,2008,h20,高知県,39386,いの町,委託
3543,3543,2008,h20,高知県,39387,仁淀川町,委託
3544,3544,2008,h20,高知県,39401,中土佐町,委託
3545,3545,2008,h20,高知県,39402,佐川町,委託
3546,3546,2008,h20,高知県,39403,越知町,委託
3547,3547,2008,h20,高知県,39405,檮原町,委託
3548,3548,2008,h20,高知県,39410,日高村,委託
3549,3549,2008,h20,高知県,39411,津野町,直営
3550,3550,2008,h20,高知県,39412,四万十町,委託
3551,3551,2008,h20,高知県,39424,大月町,委託
3552,3552,2008,h20,高知県,39427,三原村,委託
3553,3553,2008,h20,高知県,39428,黒潮町,なし
3554,3554,2008,h20,鳥取県,31201,鳥取市,委託
3555,3555,2008,h20,鳥取県,31202,米子市,"直営,委託"
3556,3556,2008,h20,鳥取県,31203,倉吉市,委託
3557,3557,2008,h20,鳥取県,31204,境港市,"直営,委託,許可"
3558,3558,2008,h20,鳥取県,31302,岩美町,委託
3559,3559,2008,h20,鳥取県,31325,若桜町,委託
3560,3560,2008,h20,鳥取県,31328,智頭町,委託
3561,3561,2008,h20,鳥取県,31329,八頭町,委託
3562,3562,2008,h20,鳥取県,31364,三朝町,委託
3563,3563,2008,h20,鳥取県,31370,湯梨浜町,委託
3564,3564,2008,h20,鳥取県,31371,琴浦町,委託
3565,3565,2008,h20,鳥取県,31372,北栄町,委託
3566,3566,2008,h20,鳥取県,31384,日吉津村,委託
3567,3567,2008,h20,鳥取県,31386,大山町,委託
3568,3568,2008,h20,鳥取県,31389,南部町,委託
